20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.000608,20.000637,20.000652,20.000602,20.00053,20.651266,20.000593,20.000587,20.000527,20.000554,20.000615,20.000602,20.000672,20.000595,20.000584,20.000603,20.000578,20.00061,20.00063,20.000609,20.000502,20.000611,20.000604,20.000566,20.000512,20.000613,20.000636,20.000646,20.000595,20.000557,20.000592,20.000803,20.000561,20.001182,20.000614,20.000567,19.997812,20.000638,20.00062,20.000581,20.000586,20.000615,20.000607,20.000544,20.000561,20.000566,20.000574,20.000621,20.000578,20.000616,20.000662,20.000619,20.00059,20.000646,20.000591,20.000568,20.000583,20.000552,20.000623,20.000629,20.000588,20.005306,20.000617,20.000568,20.000577,20.000584,20.000064,20.000949,20.000604,20.000567,20.000639,20.000588,20.000606,20.000536,20.000578,20.000776,20.000584,20.000539,20.000609,20.004209,20.000597,20.000624,20.000619,20.000619,20.00069,20.000593,20.000601,20.000642,20.00054,20.000589,20.000661,20.000582,20.000558,20.000575,20.000626,20.000653,20.000619,20.000619,20.000533,20.000571,20.000589,20.000602,20.000585,20.000597,20.000569,20.000604,20.000523,20.000596,20.000887,20.000581,20.000587,20.000647,20.000583,20.000604,20.000579,20.000633,20.000626,20.000623,20.000587,20.000604,20.000581,20.000611,20.000646,20.000598,20.000584,20.000618,20.00059,20.000623,20.000587,20.000596,19.956671,20.000667,20.000595,20.000652,20.000552,20.000568,20.000608,20.000559,20.000602,20.000585,20.000572,20.000559,20.00057,20.000669,20.000602,20.000603,20.000671,20.000567,20.000638,20.000576,20.000521,20.000589,20.000522,20.000543,20.000533,20.000581,20.000585,20.000585,20.000557,20.00031,20.000783,20.000602,20.000558,20.000604,20.000615,20.0006,20.000574,20.000596,20.000575,20.000629,20.000624,20.000631,20.000592,20.000586,20.000559,20.000588,20.000581,20.000559,20.000589,20.000607,20.002844,20.0,20.0,20.000606
20.005166,20.005258,20.005299,20.005148,20.004938,25.444541,20.005119,20.005107,20.004922,20.005004,20.005188,20.005154,20.00536,20.00513,20.005098,20.005151,20.00508,20.005179,20.00524,20.005166,20.004741,20.005275,20.005148,20.005038,20.00488,20.005177,20.005256,20.00531,20.005125,20.005005,20.005121,20.007024,20.00504,20.006632,20.00518,20.005047,19.976692,20.005254,20.005202,20.005089,20.005102,20.00519,20.00517,20.004966,20.005035,20.005037,20.005068,20.005208,20.005075,20.005182,20.005339,20.005193,20.005124,20.005277,20.005119,20.00505,20.005089,20.004997,20.005209,20.005235,20.005106,19.983135,20.005196,20.005026,20.00508,20.005095,20.003274,20.006639,20.005154,20.005039,20.005246,20.0051,20.005156,20.004942,20.00508,20.005984,20.005039,20.004952,20.005166,19.991293,20.005137,20.005216,20.005203,20.005204,20.005413,20.005126,20.005142,20.005271,20.004965,20.005111,20.005325,20.005096,20.005019,20.005075,20.005224,20.005309,20.005208,20.0052,20.004944,20.00506,20.005112,20.005157,20.005102,20.005136,20.005049,20.00516,20.004919,20.005129,20.006348,20.005043,20.005103,20.005305,20.005089,20.005155,20.005077,20.005247,20.00523,20.005213,20.005101,20.005156,20.005086,20.005186,20.005279,20.00514,20.005084,20.005203,20.005186,20.005312,20.005104,20.005132,19.942877,20.005348,20.005135,20.005302,20.005005,20.005049,20.005164,20.005017,20.005159,20.005104,20.005065,20.005024,20.005059,20.00536,20.00515,20.005161,20.005356,20.005046,20.005265,20.005074,20.004911,20.005116,20.004914,20.004975,20.00495,20.005088,20.005104,20.0051,20.005018,20.004119,20.005894,20.005197,20.005016,20.005166,20.005194,20.005148,20.005074,20.005131,20.005077,20.005279,20.005203,20.005241,20.005066,20.005108,20.005028,20.005111,20.005105,20.005028,20.005115,20.005162,20.010367,20.0,20.0,20.005171
20.015458,20.015611,20.015678,20.015422,20.015101,36.358334,20.015374,20.015369,20.015053,20.015192,20.015499,20.015452,20.015777,20.015399,20.015352,20.015437,20.015327,20.015496,20.01558,20.015454,20.014667,20.016299,20.015419,20.015251,20.014983,20.015472,20.015604,20.015699,20.015378,20.015183,20.015382,20.021692,20.015333,20.015891,20.015479,20.015296,19.916986,20.015595,20.015518,20.015337,20.015358,20.015503,20.015474,20.015119,20.01526,20.015244,20.015303,20.015529,20.015307,20.01547,20.015758,20.015493,20.015403,20.01564,20.015384,20.015274,20.015326,20.015178,20.015521,20.015577,20.01536,19.947767,20.015508,20.015185,20.015321,20.01534,20.012645,20.018394,20.01544,20.015243,20.015577,20.015344,20.015438,20.015074,20.015318,20.017107,20.015214,20.015099,20.015455,19.950314,20.015413,20.01554,20.015523,20.015523,20.015856,20.015398,20.015416,20.015636,20.015136,20.015373,20.015714,20.01535,20.015227,20.015324,20.01557,20.015707,20.01554,20.01552,20.015098,20.015292,20.015373,20.015457,20.015362,20.015413,20.015269,20.015453,20.015069,20.015399,20.017678,20.015223,20.015345,20.015722,20.015333,20.015443,20.015308,20.015598,20.015584,20.015536,20.01535,20.015441,20.015326,20.015511,20.01564,20.015419,20.015329,20.015526,20.015548,20.015688,20.015358,20.015403,19.937318,20.015763,20.01542,20.015685,20.015205,20.015273,20.015456,20.015212,20.01546,20.015373,20.015306,20.015235,20.015294,20.015789,20.015434,20.015469,20.015764,20.015266,20.015634,20.015319,20.015055,20.015386,20.015054,20.015154,20.015114,20.015338,20.015365,20.015355,20.015227,20.013891,20.016902,20.015604,20.015215,20.015474,20.015508,20.015436,20.015318,20.0154,20.015319,20.015728,20.01549,20.015585,20.015221,20.015368,20.015241,20.015371,20.015392,20.015238,20.01538,20.015456,20.01868,20.0,20.0,20.015474
20.031881,20.03209,20.032187,20.031827,20.031413,50.461977,20.031738,20.03177,20.031313,20.031524,20.031945,20.031893,20.032325,20.031805,20.031743,20.031855,20.031721,20.031964,20.032036,20.031865,20.030671,20.03483,20.031819,20.031606,20.031237,20.031896,20.032085,20.032138,20.031725,20.031495,20.031778,20.045478,20.032291,20.027464,20.031924,20.031801,19.856785,20.032055,20.031963,20.03172,20.031753,20.031948,20.03192,20.031407,20.031638,20.031584,20.031676,20.031984,20.031671,20.031879,20.032305,20.031917,20.031823,20.032129,20.031787,20.031639,20.031691,20.031494,20.031954,20.032048,20.031748,19.922672,20.031955,20.031453,20.031694,20.031712,20.028728,20.036595,20.031882,20.031578,20.03203,20.031715,20.03185,20.031336,20.031691,20.034434,20.031529,20.031391,20.031876,19.911217,20.031824,20.031997,20.031973,20.031973,20.032415,20.031809,20.031821,20.032133,20.031451,20.031772,20.032226,20.031744,20.031583,20.031723,20.032059,20.032247,20.032013,20.031979,20.031397,20.031666,20.031772,20.031903,20.031765,20.031826,20.031627,20.031886,20.031376,20.031809,20.035218,20.031502,20.031714,20.032297,20.031715,20.031865,20.031668,20.032078,20.032082,20.031989,20.031733,20.031853,20.0317,20.031982,20.032119,20.031833,20.031797,20.031984,20.031933,20.032157,20.031749,20.031808,19.932185,20.032307,20.03185,20.032197,20.031554,20.031642,20.031887,20.031548,20.031903,20.03179,20.031695,20.031595,20.031678,20.032354,20.031854,20.031924,20.032299,20.031629,20.032142,20.031711,20.031354,20.031797,20.031344,20.031479,20.031425,20.03173,20.031767,20.031749,20.031584,20.03006,20.034155,20.032198,20.031552,20.031923,20.031954,20.031858,20.031703,20.031798,20.031698,20.032365,20.031885,20.032058,20.031467,20.031762,20.031593,20.031766,20.031843,20.031587,20.031783,20.031885,20.028572,20.0,20.0,20.031911
20.052846,20.053108,20.053241,20.052787,20.052291,45.785839,20.052645,20.052721,20.052113,20.052415,20.052936,20.052885,20.053412,20.052765,20.052692,20.052821,20.052682,20.053012,20.053015,20.052809,20.051248,20.058652,20.052769,20.052524,20.052066,20.052863,20.053142,20.053044,20.052559,20.052365,20.052728,20.076421,20.055455,20.036733,20.052952,20.053033,19.853561,20.053047,20.05295,20.052653,20.052701,20.052939,20.052928,20.052256,20.052578,20.052474,20.052601,20.053013,20.052587,20.052823,20.053399,20.052881,20.052804,20.053156,20.052744,20.052561,20.05261,20.052366,20.05292,20.053061,20.052691,19.874519,20.052964,20.052268,20.052617,20.052629,20.049714,20.059126,20.052903,20.052458,20.053014,20.052633,20.052807,20.052144,20.052613,20.056769,20.052343,20.052255,20.052844,19.898328,20.052788,20.052999,20.052969,20.052969,20.053508,20.052775,20.052773,20.053174,20.052329,20.052729,20.053279,20.052694,20.052506,20.052688,20.053105,20.053342,20.053047,20.052991,20.052264,20.052598,20.052729,20.052913,20.052726,20.052794,20.052547,20.052873,20.05226,20.052774,20.05722,20.052316,20.052634,20.053435,20.052651,20.052836,20.05258,20.053095,20.053125,20.052987,20.052661,20.052805,20.052633,20.053005,20.053134,20.052798,20.052931,20.052993,20.052851,20.053007,20.052696,20.052764,19.934876,20.053395,20.05284,20.053255,20.052471,20.052572,20.052871,20.052448,20.052914,20.052769,20.05265,20.052522,20.052631,20.053471,20.052832,20.052943,20.053381,20.052554,20.053203,20.052672,20.052223,20.052764,20.052202,20.052367,20.052301,20.052677,20.052728,20.052697,20.052506,20.050885,20.056033,20.053366,20.052444,20.052928,20.052947,20.052828,20.052642,20.052744,20.05263,20.053564,20.0528,20.053074,20.052227,20.052705,20.052505,20.052711,20.052887,20.05249,20.052739,20.052865,20.046248,20.0,20.0,20.052894
20.078684,20.078995,20.079168,20.07864,20.07807,57.392426,20.078441,20.078557,20.077785,20.078235,20.078795,20.078741,20.079349,20.078608,20.078532,20.078667,20.078548,20.079014,20.078845,20.078615,20.076799,20.086777,20.078596,20.078336,20.077788,20.078707,20.079111,20.078812,20.078277,20.078126,20.078562,20.117608,20.085903,20.035917,20.078899,20.079318,19.885735,20.078903,20.078811,20.078468,20.078533,20.078813,20.078829,20.078001,20.078406,20.078249,20.078408,20.078906,20.07839,20.078641,20.07938,20.078724,20.078682,20.079058,20.078587,20.078377,20.078419,20.078129,20.078766,20.078951,20.078521,19.856788,20.078857,20.07797,20.078434,20.078434,20.07564,20.086215,20.078815,20.078224,20.07887,20.078431,20.078647,20.077823,20.078412,20.084022,20.078038,20.078019,20.078692,19.918284,20.07864,20.078885,20.07885,20.078842,20.079478,20.078632,20.078608,20.079096,20.078107,20.078579,20.079215,20.078535,20.078328,20.078556,20.079044,20.07933,20.078976,20.078896,20.078034,20.078422,20.078578,20.078828,20.078582,20.078656,20.078361,20.078752,20.078049,20.078632,20.084077,20.077993,20.078431,20.079446,20.078477,20.078692,20.078405,20.078982,20.07905,20.078863,20.07847,20.078629,20.078464,20.078915,20.079023,20.07865,20.079105,20.078889,20.078675,20.078726,20.078536,20.078613,19.954161,20.079368,20.078728,20.079201,20.078288,20.078399,20.07875,20.078251,20.078827,20.078652,20.078506,20.078351,20.078486,20.079481,20.078707,20.078864,20.079351,20.078376,20.079156,20.078543,20.077995,20.078622,20.077959,20.078149,20.078077,20.078513,20.078584,20.078535,20.078327,20.076566,20.083044,20.079447,20.078223,20.078822,20.078822,20.078702,20.07847,20.078573,20.078447,20.079646,20.078579,20.078982,20.077849,20.078532,20.07831,20.078543,20.078877,20.078284,20.078584,20.078729,20.072469,20.0,20.0,20.078755
20.109541,20.109899,20.110116,20.109537,20.108904,69.277027,20.109324,20.109429,20.108481,20.109044,20.109647,20.109595,20.110266,20.109481,20.109408,20.109546,20.109449,20.110152,20.109669,20.10943,20.107469,20.118936,20.109443,20.109176,20.10853,20.109575,20.110077,20.10968,20.109088,20.10893,20.109436,20.189917,20.12282,19.987422,20.109873,20.110676,19.937526,20.109778,20.109699,20.109315,20.109399,20.109722,20.109763,20.10879,20.109266,20.109053,20.109244,20.109804,20.10923,20.109479,20.110385,20.109595,20.109609,20.109986,20.109458,20.109238,20.109269,20.108933,20.109647,20.109873,20.109391,19.853076,20.109746,20.108694,20.10929,20.109276,20.106598,20.118415,20.109733,20.109061,20.109761,20.109257,20.109526,20.108536,20.109238,20.115792,20.108829,20.108826,20.109575,19.971852,20.109533,20.109806,20.109766,20.109738,20.110478,20.109532,20.109476,20.11005,20.108934,20.109472,20.110185,20.109415,20.1092,20.109475,20.110027,20.110364,20.109954,20.109844,20.108856,20.10929,20.109472,20.109798,20.109486,20.109561,20.109218,20.109677,20.108887,20.109536,20.115807,20.108695,20.109257,20.110484,20.109346,20.109581,20.109328,20.109891,20.110012,20.109769,20.109321,20.109481,20.109344,20.109863,20.109932,20.10954,20.110376,20.109823,20.109561,20.109623,20.109421,20.109514,19.986219,20.110382,20.10967,20.110188,20.109158,20.109277,20.109685,20.109113,20.109802,20.109594,20.109414,20.109234,20.109385,20.110538,20.109633,20.109837,20.110363,20.109249,20.110153,20.10948,20.10882,20.109522,20.108765,20.10898,20.108903,20.109386,20.109486,20.109412,20.109197,20.107245,20.115362,20.110579,20.109041,20.109756,20.109729,20.109665,20.109337,20.109437,20.109301,20.110756,20.109383,20.109951,20.108494,20.109389,20.10916,20.109412,20.109959,20.10912,20.109472,20.109625,20.102449,20.0,20.0,20.109639
20.144341,20.144739,20.145006,20.144399,20.143727,80.52268,20.144499,20.144253,20.143112,20.14373,20.14441,20.14436,20.14507,20.1443,20.144238,20.144382,20.144299,20.145566,20.144407,20.144173,20.142098,20.154543,20.14422,20.143956,20.143199,20.144379,20.144878,20.144568,20.143895,20.143686,20.144299,20.337938,20.164572,21.61171,20.144772,20.146032,20.027424,20.144601,20.144539,20.144116,20.14422,20.144587,20.144648,20.143544,20.144081,20.143806,20.144032,20.144645,20.144026,20.144238,20.145331,20.144407,20.144495,20.144868,20.144282,20.144063,20.144079,20.143694,20.144475,20.14475,20.144222,19.877417,20.144525,20.14335,20.144088,20.14407,20.141489,20.154427,20.144569,20.143899,20.144605,20.144036,20.14436,20.143218,20.144016,20.151904,20.143543,20.143594,20.144425,20.054108,20.144389,20.144681,20.14463,20.144567,20.145427,20.144398,20.144301,20.144955,20.143727,20.144325,20.145109,20.144248,20.144038,20.144362,20.14497,20.14537,20.144909,20.144756,20.143653,20.144122,20.144334,20.144735,20.144359,20.144433,20.144038,20.144565,20.143699,20.144406,20.151133,20.143363,20.144049,20.14549,20.14418,20.14442,20.144276,20.144747,20.144929,20.144629,20.144132,20.144288,20.144237,20.144763,20.144773,20.144387,20.145342,20.144716,20.144455,20.144771,20.144278,20.144388,20.035531,20.145356,20.144585,20.145138,20.144,20.144125,20.144597,20.143957,20.144764,20.144514,20.144297,20.144091,20.144252,20.145564,20.144536,20.144787,20.145334,20.144095,20.145118,20.144413,20.143619,20.144379,20.143542,20.143786,20.143699,20.144218,20.144352,20.144248,20.144036,20.141856,20.151974,20.145673,20.143822,20.144652,20.144593,20.144718,20.144162,20.144256,20.14411,20.145817,20.144137,20.145059,20.143094,20.144196,20.143973,20.144236,20.145043,20.143918,20.144328,20.144472,20.137395,20.0,20.0,20.144461
20.180519,20.180948,20.181268,20.180649,20.18002,94.268922,20.183681,20.180467,20.179107,20.179748,20.18052,20.180476,20.181197,20.180501,20.180455,20.180605,20.180538,20.184609,20.180492,20.180283,20.178019,20.191527,20.180342,20.180098,20.179212,20.180539,20.180918,20.180934,20.180093,20.179844,20.18095,20.556411,20.206742,25.043915,20.181057,20.183408,20.153445,20.180794,20.180767,20.180309,20.180429,20.180834,20.180921,20.179704,20.18029,20.179942,20.180202,20.180886,20.180207,20.18016,20.181652,20.180587,20.180761,20.181119,20.180493,20.180276,20.180276,20.179836,20.180676,20.181014,20.180442,19.922546,20.180644,20.179383,20.180254,20.180237,20.177729,20.191713,20.180775,20.180072,20.180819,20.180193,20.180567,20.179293,20.180183,20.190107,20.179577,20.179775,20.180669,20.144922,20.180639,20.180934,20.180864,20.180751,20.181756,20.180657,20.180513,20.181243,20.179909,20.180566,20.181416,20.180445,20.180272,20.180647,20.181298,20.181785,20.181272,20.18107,20.179851,20.180346,20.180596,20.181067,20.180629,20.180703,20.180248,20.180848,20.179912,20.180677,20.187539,20.179396,20.180238,20.18189,20.18042,20.180641,20.180658,20.180973,20.181222,20.180865,20.180322,20.180482,20.180728,20.181039,20.180974,20.180617,20.181493,20.180987,20.180755,20.181337,20.18054,20.180654,20.098989,20.181723,20.180904,20.181483,20.180244,20.180373,20.180928,20.180218,20.181154,20.180849,20.180585,20.180352,20.180532,20.181992,20.180852,20.181142,20.181694,20.180346,20.181479,20.180777,20.179819,20.18062,20.179719,20.179999,20.17989,20.180439,20.180609,20.180471,20.180271,20.17787,20.190232,20.182152,20.179995,20.18096,20.180849,20.181491,20.180369,20.180455,20.1803,20.182261,20.180275,20.182377,20.1791,20.180385,20.180176,20.180439,20.181551,20.180103,20.180588,20.180701,20.181361,20.0,20.0,20.180645
